type,ID,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula
6,2,11334680,79024307,95793555,1322676919,nan,nan,nan,32172
5,4,4149578,79026794,95837285,1322676919,-3548,-612,16432,nan
6,2,11337395,79026991,95796270,1322676919,nan,nan,nan,32176
5,4,4152252,79029468,95839960,1322676919,-3488,-648,16360,nan
6,2,11340110,79029705,95798985,1322676919,nan,nan,nan,32177
5,4,4154927,79032145,95842634,1322676919,-3556,-632,16464,nan
6,2,11342825,79032404,95801700,1322676919,nan,nan,nan,32179
5,4,4157601,79034818,95845309,1322676920,-3492,-604,16348,nan
6,2,11345540,79035136,95804415,1322676920,nan,nan,nan,32177
5,4,4160276,79037494,95847983,1322676920,-3536,-616,16396,nan
6,2,11348255,79037835,95807130,1322676920,nan,nan,nan,32174
5,4,4162950,79040167,95850658,1322676920,-3480,-640,16276,nan
6,2,11350970,79040567,95809845,1322676920,nan,nan,nan,32146
5,4,4165625,79042842,95853332,1322676920,-3484,-660,16440,nan
6,2,11353685,79043284,95812560,1322676920,nan,nan,nan,32065
5,4,4168299,79045518,95856007,1322676920,-3480,-692,16492,nan
6,2,11356401,79045998,95815275,1322676920,nan,nan,nan,32005
5,4,4170974,79048191,95858681,1322676920,-3408,-712,16488,nan
6,2,11359116,79048844,95817991,1322676920,nan,nan,nan,31967
5,4,4173648,79050866,95861356,1322676920,-3444,-688,16376,nan
6,2,11361831,79051427,95820706,1322676920,nan,nan,nan,31912
5,4,4176323,79053540,95864030,1322676920,-3440,-700,16464,nan
6,2,11364546,79054144,95823421,1322676920,nan,nan,nan,31977
5,4,4178997,79056215,95866705,1322676920,-3376,-708,16412,nan
6,2,11367261,79056858,95826136,1322676920,nan,nan,nan,31998
5,4,4181671,79058889,95869379,1322676920,-3480,-692,16488,nan
6,2,11369976,79059574,95828851,1322676920,nan,nan,nan,31995
5,4,4184346,79061565,95872053,1322676920,-3428,-668,16356,nan
6,2,11372691,79062288,95831566,1322676920,nan,nan,nan,32025
5,4,4187020,79064239,95874728,1322676920,-3456,-684,16440,nan
6,2,11375406,79065005,95834281,1322676920,nan,nan,nan,32015
5,4,4189695,79066913,95877402,1322676921,-3496,-680,16396,nan
6,2,11378121,79067720,95836996,1322676921,nan,nan,nan,32034
5,4,4192369,79069589,95880077,1322676921,-3508,-656,16392,nan
6,2,11380837,79070435,95839711,1322676921,nan,nan,nan,32049
5,4,4195044,79072266,95882751,1322676921,-3504,-636,16436,nan
6,2,11383552,79073150,95842427,1322676921,nan,nan,nan,32078
5,4,4197718,79074937,95885426,1322676921,-3524,-672,16428,nan
6,2,11386267,79075867,95845142,1322676921,nan,nan,nan,32064
5,4,4200393,79077612,95888100,1322676921,-3520,-636,16332,nan
6,2,11388982,79078584,95847857,1322676921,nan,nan,nan,32106
5,4,4203067,79080288,95890775,1322676921,-3496,-668,16452,nan
6,2,11391697,79081295,95850572,1322676921,nan,nan,nan,32125
5,4,4205742,79082961,95893449,1322676921,-3508,-640,16416,nan
5,3,15798282,79083616,95535693,1322676921,-9252,3236,13324,nan
6,2,11394412,79084011,95853287,1322676921,nan,nan,nan,32154
5,4,4208416,79085638,95896124,1322676921,-3564,-652,16408,nan
6,2,11397127,79086762,95856002,1322676921,nan,nan,nan,32187
5,4,4211091,79088312,95898798,1322676921,-3528,-640,16368,nan
6,2,11399842,79089443,95858717,1322676921,nan,nan,nan,32200
5,4,4213765,79090986,95901473,1322676921,-3548,-668,16408,nan
6,2,11402557,79092157,95861432,1322676921,nan,nan,nan,32213
5,4,4216440,79093660,95904147,1322676921,-3568,-648,16400,nan
6,2,11405272,79094871,95864147,1322676921,nan,nan,nan,32219
5,4,4219114,79096334,95906822,1322676921,-3572,-636,16424,nan
6,2,11407987,79097588,95866862,1322676921,nan,nan,nan,32231
5,4,4221788,79099009,95909496,1322676922,-3552,-632,16352,nan
6,2,11410702,79100301,95869577,1322676922,nan,nan,nan,32231
5,4,4224463,79101683,95912170,1322676922,-3564,-640,16340,nan
6,2,11413417,79103018,95872292,1322676922,nan,nan,nan,32238
5,4,4227137,79104359,95914845,1322676922,-3576,-660,16448,nan
6,2,11416132,79105732,95875007,1322676922,nan,nan,nan,32233
5,4,4229812,79107032,95917519,1322676922,-3496,-680,16372,nan
6,2,11418847,79108447,95877722,1322676922,nan,nan,nan,32228
5,4,4232486,79109709,95920194,1322676922,-3580,-664,16468,nan
6,2,11421562,79111145,95880437,1322676922,nan,nan,nan,32223
5,4,4235160,79112382,95922868,1322676922,-3528,-632,16332,nan
6,2,11424277,79113877,95883152,1322676922,nan,nan,nan,32219
5,4,4237835,79115060,95925542,1322676922,-3552,-632,16420,nan
6,2,11426992,79116595,95885867,1322676922,nan,nan,nan,32210
5,4,4240509,79117731,95928217,1322676922,-3564,-652,16408,nan
6,2,11429707,79119308,95888582,1322676922,nan,nan,nan,32218
5,4,4243184,79120405,95930891,1322676922,-3564,-628,16356,nan
6,2,11432422,79122023,95891297,1322676922,nan,nan,nan,32213
5,4,4245858,79123081,95933566,1322676922,-3564,-632,16408,nan
6,2,11435137,79124740,95894012,1322676922,nan,nan,nan,32212
5,4,4248532,79125753,95936240,1322676922,-3564,-628,16404,nan
6,2,11437852,79127454,95896727,1322676922,nan,nan,nan,32207
5,4,4251207,79128430,95938914,1322676922,-3556,-632,16344,nan
6,2,11440567,79130169,95899442,1322676922,nan,nan,nan,32204
5,4,4253881,79131104,95941589,1322676922,-3520,-684,16432,nan
6,2,11443282,79132887,95902157,1322676923,nan,nan,nan,32205
5,4,4256556,79133779,95944263,1322676923,-3524,-664,16404,nan
6,2,11445997,79135600,95904872,1322676923,nan,nan,nan,32199
5,4,4259230,79136452,95946938,1322676923,-3560,-652,16424,nan
6,2,11448712,79138316,95907587,1322676923,nan,nan,nan,32195
5,4,4261905,79139128,95949612,1322676923,-3528,-628,16372,nan
6,2,11451427,79141029,95910302,1322676923,nan,nan,nan,32190
5,4,4264579,79141803,95952287,1322676923,-3548,-668,16412,nan
6,2,11454142,79143745,95913017,1322676923,nan,nan,nan,32190
5,4,4267254,79144476,95954961,1322676923,-3556,-648,16388,nan
6,2,11456857,79146461,95915732,1322676923,nan,nan,nan,32189
5,4,4269928,79147152,95957636,1322676923,-3552,-648,16384,nan
6,2,11459572,79149175,95918447,1322676923,nan,nan,nan,32192
5,4,4272602,79149825,95960310,1322676923,-3572,-640,16420,nan
6,2,11462287,79151891,95921162,1322676923,nan,nan,nan,32190
5,4,4275277,79152501,95962984,1322676923,-3560,-652,16384,nan
6,2,11465002,79154607,95923877,1322676923,nan,nan,nan,32180
5,4,4277951,79155174,95965659,1322676923,-3556,-644,16324,nan
6,2,11467717,79157323,95926592,1322676923,nan,nan,nan,32186
5,4,4280626,79157850,95968333,1322676923,-3552,-680,16456,nan
6,2,11470432,79160036,95929307,1322676923,nan,nan,nan,32181
5,4,4283300,79160688,95971008,1322676923,-3520,-668,16376,nan
6,2,11473147,79162751,95932022,1322676923,nan,nan,nan,32184
5,4,4285975,79163199,95973682,1322676923,-3596,-672,16436,nan
6,2,11475862,79165467,95934737,1322676924,nan,nan,nan,32182
5,4,4288649,79165874,95976357,1322676924,-3520,-656,16364,nan
6,2,11478577,79168183,95937452,1322676924,nan,nan,nan,32178
5,4,4291324,79168548,95979031,1322676924,-3556,-684,16412,nan
6,2,11481292,79170897,95940167,1322676924,nan,nan,nan,32177
5,4,4293998,79171222,95981706,1322676924,-3564,-648,16384,nan
5,3,15886048,79171410,95856215,1322676924,-9464,2768,13276,nan
6,2,11484007,79173612,95942882,1322676924,nan,nan,nan,32178
5,4,4296673,79173897,95984380,1322676924,-3560,-672,16412,nan
6,2,11486722,79176327,95945597,1322676924,nan,nan,nan,32180
5,4,4299347,79176573,95987055,1322676924,-3548,-656,16392,nan
6,2,11489437,79179042,95948312,1322676924,nan,nan,nan,32177
5,4,4302022,79179246,95989729,1322676924,-3568,-656,16364,nan
6,2,11492152,79181762,95951027,1322676924,nan,nan,nan,32174
5,4,4304696,79182021,95992404,1322676924,-3544,-668,16384,nan
6,2,11494867,79184475,95953742,1322676924,nan,nan,nan,32170
5,4,4307370,79184663,95995078,1322676924,-3564,-672,16420,nan
6,2,11497582,79187188,95956457,1322676924,nan,nan,nan,32167
5,4,4310045,79187376,95997752,1322676924,-3540,-684,16360,nan
6,2,11500297,79189903,95959172,1322676924,nan,nan,nan,32120
5,4,4312719,79190091,96000427,1322676924,-3536,-664,16308,nan
6,2,11524579,79214188,95961887,1322676925,nan,nan,nan,31986
5,4,4337167,79214394,96003101,1322676925,-3516,-660,16436,nan
5,3,15931349,79216610,95943981,1322676925,-9276,3216,13308,nan
6,2,11527522,79217130,95986169,1322676925,nan,nan,nan,32074
5,4,4340014,79217391,96027549,1322676925,-3544,-692,16372,nan
5,3,15934136,79219522,95989282,1322676925,-9224,3228,13280,nan
6,2,11530237,79219845,95989112,1322676925,nan,nan,nan,32073
5,4,4342688,79220034,96030396,1322676925,-3544,-664,16356,nan
5,3,15936825,79222088,95992069,1322676925,-9260,3248,13340,nan
6,2,11532952,79222562,95991827,1322676925,nan,nan,nan,32161
5,4,4345363,79222751,96033070,1322676925,-3580,-668,16432,nan
5,3,15939515,79224777,95994758,1322676925,-9200,3152,13244,nan
5,4,4348037,79225265,96035745,1322676925,-3504,-696,16348,nan
5,3,15942204,79227465,95997448,1322676925,-9308,3272,13380,nan
5,4,4350712,79227939,96038419,1322676925,-3580,-724,16476,nan
5,4,4353386,79230614,96041094,1322676926,-3532,-700,16360,nan
5,4,4356060,79233291,96043768,1322676926,-3560,-712,16400,nan
5,4,4358735,79235963,96046442,1322676926,-3572,-704,16396,nan
5,4,4361409,79238637,96049117,1322676926,-3568,-716,16392,nan
5,4,4364084,79241311,96051791,1322676926,-3564,-700,16380,nan
5,4,4366758,79243987,96054466,1322676926,-3576,-700,16376,nan
5,4,4369432,79246661,96057140,1322676926,-3576,-716,16368,nan
6,2,11557236,79246851,95994542,1322676926,nan,nan,nan,32201
5,4,4372107,79249336,96059814,1322676926,-3572,-728,16408,nan
6,2,11560178,79249788,96018826,1322676926,nan,nan,nan,32216
5,3,15966233,79251497,96000137,1322676926,-9344,3136,13272,nan
5,4,4374781,79252010,96062489,1322676926,-3572,-708,16360,nan
6,2,11562893,79252503,96021768,1322676926,nan,nan,nan,32211
5,4,4377455,79254686,96065163,1322676926,-3524,-760,16416,nan
6,2,11565608,79255302,96024483,1322676926,nan,nan,nan,32208
5,4,4380130,79257359,96067837,1322676926,-3556,-736,16404,nan
6,2,11568323,79257934,96027198,1322676926,nan,nan,nan,32214
5,4,4382804,79260034,96070512,1322676926,-3576,-740,16432,nan
6,2,11571038,79260649,96029913,1322676926,nan,nan,nan,32202
5,4,4385479,79262708,96073186,1322676927,-3552,-712,16380,nan
6,2,11573753,79263362,96032628,1322676927,nan,nan,nan,32193
5,4,4388153,79265383,96075861,1322676927,-3572,-732,16372,nan
6,2,11576468,79266080,96035343,1322676927,nan,nan,nan,32201
5,4,4390827,79268059,96078535,1322676927,-3584,-704,16368,nan
6,2,11579183,79268795,96038058,1322676927,nan,nan,nan,32200
5,4,4393502,79270733,96081209,1322676927,-3568,-704,16380,nan
6,2,11581898,79271509,96040773,1322676927,nan,nan,nan,32212
5,4,4396176,79273407,96083884,1322676927,-3568,-700,16368,nan
6,2,11584613,79274225,96043488,1322676927,nan,nan,nan,32195
5,4,4398850,79276081,96086558,1322676927,-3596,-712,16428,nan
6,2,11587328,79276942,96046203,1322676927,nan,nan,nan,32189
5,4,4401525,79278756,96089232,1322676927,-3564,-728,16348,nan
6,2,11590043,79279655,96048918,1322676927,nan,nan,nan,32192
5,4,4404199,79281431,96091907,1322676927,-3588,-696,16348,nan
6,2,11592758,79282370,96051633,1322676927,nan,nan,nan,32188
5,4,4406873,79284105,96094581,1322676927,-3564,-732,16444,nan
6,2,11595473,79285085,96054348,1322676927,nan,nan,nan,32189
5,4,4409548,79286779,96097255,1322676927,-3536,-732,16368,nan
6,2,11598188,79287802,96057063,1322676927,nan,nan,nan,32186
5,4,4412222,79289453,96099930,1322676927,-3616,-720,16448,nan
6,2,11600903,79290516,96059778,1322676927,nan,nan,nan,32187
5,4,4414896,79292128,96102604,1322676927,-3540,-692,16340,nan
6,2,11603618,79293231,96062493,1322676927,nan,nan,nan,32188
5,4,4417571,79294804,96105278,1322676927,-3568,-712,16404,nan
6,2,11606333,79295947,96065208,1322676928,nan,nan,nan,32189
5,4,4420245,79297477,96107953,1322676928,-3568,-692,16380,nan
6,2,11609048,79298662,96067923,1322676928,nan,nan,nan,32187
5,4,4422919,79300151,96110627,1322676928,-3596,-704,16404,nan
6,2,11611764,79301379,96070638,1322676928,nan,nan,nan,32184
5,4,4425594,79302827,96113301,1322676928,-3564,-680,16372,nan
6,2,11614479,79304093,96073354,1322676928,nan,nan,nan,32183
5,4,4428268,79305501,96115976,1322676928,-3600,-692,16396,nan
6,2,11617194,79306808,96076069,1322676928,nan,nan,nan,32181
5,4,4430942,79308175,96118650,1322676928,-3564,-704,16344,nan
6,2,11619909,79309524,96078784,1322676928,nan,nan,nan,32182
5,4,4433617,79310851,96121324,1322676928,-3560,-672,16356,nan
6,2,11622624,79312237,96081499,1322676928,nan,nan,nan,32179
5,4,4436291,79313524,96123999,1322676928,-3592,-684,16464,nan
6,2,11625339,79314935,96084214,1322676928,nan,nan,nan,32178
5,4,4438965,79316199,96126673,1322676928,-3540,-700,16372,nan
6,2,11628054,79317668,96086929,1322676928,nan,nan,nan,32178
5,4,4441640,79318873,96129347,1322676928,-3616,-680,16452,nan
6,2,11630769,79320385,96089644,1322676928,nan,nan,nan,32178
5,4,4444314,79321547,96132022,1322676928,-3544,-664,16328,nan
6,2,11633484,79323100,96092359,1322676928,nan,nan,nan,32181
5,4,4446988,79324222,96134696,1322676928,-3584,-676,16424,nan
6,2,11636199,79325798,96095074,1322676928,nan,nan,nan,32179
5,4,4449663,79326896,96137370,1322676928,-3568,-656,16380,nan
6,2,11638914,79328529,96097789,1322676929,nan,nan,nan,32178
5,4,4452337,79329572,96140045,1322676929,-3588,-660,16388,nan
6,2,11641629,79331227,96100504,1322676929,nan,nan,nan,32181
5,4,4455011,79332245,96142719,1322676929,-3584,-656,16392,nan
6,2,11644344,79333961,96103219,1322676929,nan,nan,nan,32182
5,4,4457686,79334920,96145393,1322676929,-3592,-640,16388,nan
6,2,11647059,79336675,96105934,1322676929,nan,nan,nan,32181
5,4,4460360,79337594,96148068,1322676929,-3576,-648,16368,nan
6,2,11649773,79339390,96108649,1322676929,nan,nan,nan,32179
5,4,4463034,79340268,96150742,1322676929,-3592,-656,16404,nan
6,2,11652488,79342104,96111363,1322676929,nan,nan,nan,32170
5,4,4465709,79342944,96153416,1322676929,-3584,-636,16408,nan
6,2,11655203,79344820,96114078,1322676929,nan,nan,nan,32176
5,4,4468383,79345618,96156091,1322676929,-3552,-668,16360,nan
6,2,11657918,79347534,96116793,1322676929,nan,nan,nan,32177
5,4,4471057,79348293,96158765,1322676929,-3600,-648,16420,nan
6,2,11660633,79350250,96119508,1322676929,nan,nan,nan,32178
5,4,4473732,79350966,96161439,1322676929,-3564,-624,16376,nan
6,2,11663348,79352966,96122223,1322676929,nan,nan,nan,32178
5,4,4476406,79353642,96164114,1322676929,-3572,-616,16400,nan
6,2,11666063,79355679,96124938,1322676929,nan,nan,nan,32177
5,4,4479080,79356317,96166788,1322676929,-3580,-628,16396,nan
6,2,11668778,79358395,96127653,1322676929,nan,nan,nan,32176
5,4,4481755,79358990,96169462,1322676929,-3592,-624,16388,nan
6,2,11671493,79361111,96130368,1322676930,nan,nan,nan,32178
5,4,4484429,79361666,96172137,1322676930,-3580,-628,16380,nan
6,2,11674208,79363826,96133083,1322676930,nan,nan,nan,32177
5,4,4487103,79364339,96174811,1322676930,-3584,-612,16376,nan
6,2,11676923,79366540,96135798,1322676930,nan,nan,nan,32178
5,4,4489778,79367014,96177485,1322676930,-3592,-624,16408,nan
6,2,11679638,79369256,96138513,1322676930,nan,nan,nan,32178
5,4,4492452,79369910,96180160,1322676930,-3588,-632,16412,nan
6,2,11682353,79371972,96141228,1322676930,nan,nan,nan,32169
5,4,4495126,79372363,96182834,1322676930,-3580,-612,16348,nan
6,2,11685069,79374688,96143943,1322676930,nan,nan,nan,32174
5,4,4497801,79375037,96185508,1322676930,-3556,-636,16408,nan
6,2,11687784,79377401,96146659,1322676930,nan,nan,nan,32178
5,4,4500475,79377713,96188183,1322676930,-3580,-608,16404,nan
6,2,11690499,79380118,96149374,1322676930,nan,nan,nan,32178
5,4,4503149,79380386,96190857,1322676930,-3592,-612,16404,nan
6,2,11693214,79382832,96152089,1322676930,nan,nan,nan,32180
5,4,4505824,79383129,96193531,1322676930,-3556,-600,16380,nan
6,2,11695929,79385548,96154804,1322676930,nan,nan,nan,32176
5,4,4508498,79385739,96196206,1322676930,-3580,-628,16396,nan
6,2,11698644,79388263,96157519,1322676930,nan,nan,nan,32175
5,4,4511173,79388488,96198880,1322676930,-3584,-604,16380,nan
6,2,11701359,79390978,96160234,1322676930,nan,nan,nan,32180
5,4,4513847,79391169,96201555,1322676930,-3584,-620,16388,nan
6,2,11704074,79393693,96162949,1322676930,nan,nan,nan,32176
5,4,4516521,79393918,96204229,1322676931,-3572,-600,16380,nan
6,2,11706789,79396409,96165664,1322676931,nan,nan,nan,32180
5,4,4519196,79396600,96206903,1322676931,-3596,-600,16432,nan
6,2,11731073,79420697,96168379,1322676931,nan,nan,nan,32171
5,4,4543647,79420887,96209578,1322676931,-3568,-664,16396,nan
6,2,11734018,79423639,96192663,1322676931,nan,nan,nan,31993
5,4,4546494,79423817,96234029,1322676931,-3476,-680,16468,nan
6,2,11736733,79426355,96195608,1322676931,nan,nan,nan,31957
5,4,4549169,79426533,96236876,1322676932,-3512,-652,16444,nan
6,2,11739448,79429070,96198323,1322676932,nan,nan,nan,31954
5,4,4551843,79429247,96239551,1322676932,-3480,-668,16420,nan
5,4,4554518,79431758,96242225,1322676932,-3472,-636,16380,nan
6,2,11763730,79453358,96201038,1322676932,nan,nan,nan,31994
5,4,4576293,79453536,96244900,1322676932,-3544,-652,16400,nan
6,2,11766676,79456300,96225320,1322676932,nan,nan,nan,32119
5,4,4579139,79456547,96266675,1322676932,-3596,-632,16404,nan
6,2,11769391,79459015,96228266,1322676932,nan,nan,nan,32175
5,4,4581813,79459201,96269521,1322676932,-3592,-660,16396,nan
5,3,16180956,79466232,96024166,1322676933,-9268,3232,13316,nan
5,3,16183743,79469020,96238889,1322676933,-9312,3276,13344,nan
6,2,11793674,79483301,96230981,1322676933,nan,nan,nan,32221
5,4,4606263,79483506,96272195,1322676933,-3576,-700,16408,nan
6,2,11796617,79486244,96255264,1322676933,nan,nan,nan,32208
5,4,4609110,79486430,96296645,1322676933,-3608,-688,16420,nan
6,2,11799332,79488958,96258207,1322676933,nan,nan,nan,32209
5,4,4611784,79489144,96299492,1322676933,-3580,-692,16376,nan
6,2,11802047,79491673,96260922,1322676933,nan,nan,nan,32203
5,4,4614459,79491929,96302166,1322676933,-3596,-692,16360,nan
6,2,11826330,79515959,96263637,1322676934,nan,nan,nan,32209
5,4,4638906,79516152,96304841,1322676934,-3588,-704,16416,nan
6,2,11829274,79518902,96287920,1322676934,nan,nan,nan,32183
5,4,4641754,79519088,96329288,1322676934,-3572,-668,16392,nan
6,2,11831989,79521618,96290864,1322676934,nan,nan,nan,32188
5,4,4644428,79521805,96332136,1322676934,-3588,-664,16392,nan
6,2,11834704,79524333,96293579,1322676934,nan,nan,nan,32197
5,4,4647102,79524520,96334810,1322676934,-3520,-704,16360,nan
5,4,4649777,79527022,96337484,1322676935,-3584,-672,16444,nan
6,2,11858987,79548618,96296294,1322676935,nan,nan,nan,32191
5,4,4671551,79548804,96340159,1322676935,-3572,-644,16376,nan
6,2,11861930,79551560,96320577,1322676935,nan,nan,nan,32181
5,4,4674398,79552213,96361933,1322676935,-3576,-644,16468,nan
6,2,11864645,79554275,96323520,1322676935,nan,nan,nan,32180
5,4,4677073,79554463,96364780,1322676935,-3504,-672,16368,nan
6,2,11888928,79578563,96326235,1322676936,nan,nan,nan,32182
5,4,4701521,79578771,96367455,1322676936,-3540,-640,16380,nan
6,2,11891873,79581505,96350518,1322676936,nan,nan,nan,32181
5,4,4704369,79581692,96391903,1322676936,-3548,-660,16528,nan
6,2,11894588,79584220,96353463,1322676936,nan,nan,nan,32180
5,4,4707043,79584408,96394751,1322676936,-3504,-652,16368,nan
6,2,11897303,79586936,96356178,1322676936,nan,nan,nan,32180
5,4,4709717,79587123,96397425,1322676936,-3584,-656,16472,nan
5,4,4712392,79589641,96400099,1322676936,-3468,-628,16356,nan
5,4,4715066,79592315,96402774,1322676937,-3536,-644,16420,nan
5,4,4717740,79594992,96405448,1322676937,-3556,-648,16380,nan
5,4,4720415,79597666,96408122,1322676937,-3532,-636,16404,nan
5,4,4723089,79600340,96410797,1322676937,-3524,-640,16388,nan
5,4,4725764,79603014,96413471,1322676937,-3568,-640,16408,nan
5,4,4728438,79605688,96416146,1322676937,-3532,-652,16404,nan
5,4,4731112,79608363,96418820,1322676937,-3532,-636,16344,nan
5,4,4733786,79611038,96421494,1322676937,-3528,-680,16424,nan
6,2,11921587,79611226,96358893,1322676937,nan,nan,nan,32182
5,4,4736461,79613713,96424168,1322676937,-3524,-640,16416,nan
6,2,11924532,79614166,96383177,1322676937,nan,nan,nan,32177
